item_id,title,pict_url,category,brand_id,seller_id
60,拼 马   秋冬装 男士保暖衬衫 长袖衬衣 加厚 加绒 休闲 商务 条纹衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1zTZLGXXXXXa6XFXXXXXXXXXX_!!0-item_pic.jpg,1-9,b184,s296
524,2014 早秋 新款 韩版 时尚运动服 休闲套装 女 春秋装 长袖 大码 卫衣 女装 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1hhDiFVXXXXXZXXXXXXXXXXXX_!!0-item_pic.jpg,2-15,b185,s297
121,2014 新款 糖果色 高腰铅笔裤 女 小脚裤   白色 韩版 显 瘦 弹力 大码牛仔裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1gxiVGXXXXXaaXVXXXXXXXXXX_!!0-item_pic.jpg,2-4,b186,s298
33,加绒 加厚 2014 秋冬装 新款 长袖女款T恤 长款 蕾丝打底衫 上衣 女装 修身 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1lcLxGpXXXXbqXFXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s299
20,宸 海 春秋打底裤 外 穿 白色 高腰 裤子 小脚裤 女 薄款 九 分 铅笔裤 长裤 大码 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1fOMWGXXXXXchXFXXXXXXXXXX_!!0-item_pic.jpg,2-3,b187,s300
320,2014 秋装 新款 女装 大码 韩版 修身打底衫 女T恤 显 瘦 潮 上衣 吊带背心 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1MIhHFKlaXXXXXXXX_!!0-item_pic.jpg,2-19,b188,s301
88,包邮   莫代尔 吊带背心   女   夏季 打底小衫   四季 内搭   平行 吊带 U 领 背心 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1SIC3FVXXXXcHXpXXXXXXXXXX_!!0-item_pic.jpg,2-19,null,s302
460,秋装 新款 韩版 女装上衣 雪纺衫 长袖 蕾丝打底衫 大码 修身 网纱 小衫 T恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1Bwh4FVXXXXXCXpXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s303
429,毛衣   女   针织开衫 外套 轻薄 春秋   2014 秋装 新款 大码 针织衫   女   开衫 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1WPAWFVXXXXcHXVXXXXXXXXXX_!!0-item_pic.jpg,2-5,b189,s304
408,特 贝 凡 西   2014 秋装 新款 男士 长袖t恤   男 T 韩版 修身打底衫 潮 男装 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i2/12867030718150943/T1HiC5FmlXXXXXXXXX_!!0-item_pic.jpg,1-7,b27,s44
36,玛兰西卡   秋冬款 纯棉 加厚 磨毛 格子 男士 长袖衬衫   休闲 修身 保暖衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1vyhqGFXXXXc0XFXXXXXXXXXX_!!0-item_pic.jpg,1-9,b51,s305
479,秋冬季 七彩 棉 加厚 加绒打底裤 / 外 穿 高腰 棉裤 潮 女士 踩脚 保暖长裤 805 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1MXo2GXXXXXcHXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,b190,s306
286,牛仔裤 男 直筒 秋冬款 韩版 修身男士牛仔裤 直筒 休闲 特价牛仔裤 男 包 邮 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1L6OKXqBXXXXXXXXX_!!0-item_pic.jpg,1-4,b191,s307
220,2014 秋冬女装 大码 显 瘦 加厚 加绒 紧身铅笔裤 弹力 黑色 小脚 打底裤 外 穿 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1Bqk2GXXXXXaYXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b192,s308
395,大码 弹力 高腰 九分裤 黑色 显 瘦 小脚裤 春秋 外 穿 打底裤 女 秋季 薄 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1CCsnFVXXXXc2XFXXXXXXXXXX_!!0-item_pic.jpg,2-3,b193,s309
251,2014 春秋 新品 高腰牛仔裤 女 小脚裤 潮 韩版 弹力 显 瘦 长裤 排扣 铅笔裤 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/T11RyWFiVdXXXXXXXX_!!0-item_pic.jpg,2-4,null,s310
368,桃太郎 春秋 外 穿 打底裤 女 黑色 显 瘦 小脚裤 弹力 高腰 九分裤 大码 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1gDmUGpXXXXX9XVXXXXXXXXXX_!!0-item_pic.jpg,2-3,b194,s311
95,2014 夏季新款 韩版短裤 女 夏 显 瘦 女裤 修身热裤 休闲裤子 女士 大码女装 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1vIxoFRlXXXXXXXXX_!!0-item_pic.jpg,2-2,b151,s249
156,2014 秋冬新款 加厚 加绒打底裤 外 穿 女士 韩版 长裤 黑色 显 瘦 小脚裤 大码 ,http://img01.taobaocdn.com/bao/uploaded/i1/11880029571060524/T1xr2kFkxdXXXXXXXX_!!0-item_pic.jpg,2-3,b195,s312
63,朗 蒙 秋 韩版 休闲衬衣 纯棉 拼接 格子 男士 长袖衬衫 修身 保暖 男装 厚 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1N7CaGXXXXXcUXXXXXXXXXXXX_!!0-item_pic.jpg,1-9,b67,s313
542,BRIOSO 格子衬衫 女 长袖 2014 秋装 新款外套 韩版 大码女装 学生 衬衣 上衣 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1qPCPGXXXXXcOXFXXXXXXXXXX_!!0-item_pic.jpg,2-9,b118,s189
487,蓝 登 威尼 2014 男装 秋款牛仔裤 男士 韩版 修身 潮 休闲小脚裤 弹力 长 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1PLyjGXXXXXakaXXXXXXXXXXX_!!0-item_pic.jpg,1-4,b196,s314
497,加绒 加厚 秋冬 韩版打底衫 大码女装 修身上衣 白色长袖t恤 圆领 纯棉 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/T12kcUFnNnXXXXXXXX_!!0-item_pic.jpg,2-7,b197,s315
372,男士 长袖T恤 2014 新款 韩版 修身 青少年 秋季 情侣 潮 男装 纯棉 打底 衣服 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1SHCqGXXXXXX6XXXXXXXXXXXX_!!0-item_pic.jpg,1-7,b9,s316
364,女装 秋装 新款 2014 大码 上衣 t恤 女 长袖 韩版 修身 加绒 加厚 蕾丝打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1tROmFcteXXXXXXXX_!!0-item_pic.jpg,2-7,null,s89
144,2014 春秋男装 牛仔长裤 雪花 牛仔裤 男 修身 小脚牛仔裤 男 裤子 韩版 显 瘦 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1FjGUFN0aXXXXXXXX_!!0-item_pic.jpg,1-4,b9,s317
101,6605   2014 秋款 女 半身裙 欧根纱 蓬蓬裙 伞裙 百褶 太阳裙 雪纺短裙 子女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1UUHAGpXXXXbFXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b198,s318
205,女t恤   短袖   韩版 纯棉 半袖 2014 夏装 新款 女装 上装   修身 显 瘦 上衣 t 桖 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1L.l.FPdXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s319
145,向 初   2014 春秋装 新款 女 韩版 潮 大码 休闲长裤 显 瘦 哈伦 裤 小脚 女 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1GXYDFVXXXXa4XVXXXXXXXXXX_!!0-item_pic.jpg,2-2,b199,s320
499,2014 早秋 新款 韩版 OL 显 瘦 收腰 中袖 秋装连衣裙 优雅 气质 包臀 打底裙子 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB14SgFFVXXXXb8XFXXXXXXXXXX_!!2-item_pic.png,2-10,null,s321
486,2014 秋装 新款 显 瘦 松紧腰 卷边 牛仔小脚裤 哈伦 裤 牛仔裤 女 长裤 韩版 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/17897027348603174/T1wgSwFmhfXXXXXXXX_!!0-item_pic.jpg,2-4,b200,s322
556,男装 秋冬 男士 长袖t恤   韩版 修身 男 时尚 纯色 印花T恤 圆领打底衫 大码 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1013jGpXXXXXxXFXXXXXXXXXX_!!0-item_pic.jpg,1-7,b201,s323
397,简 狐 秋装 中年女装 上衣 时尚 妈妈装 中袖 中老年女装 秋装 新款针织衫 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1.Z_nFqJeXXXXXXXX_!!0-item_pic.jpg,2-13,b202,s324
339,2014 秋 夏装 新款 韩版 亚麻 裤 休闲 时尚女裤 系带 宽松 长 裤子 高腰 哈伦 女 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1YTyLFrpdXXXXXXXX_!!0-item_pic.jpg,2-2,null,s325
229,2014 秋装 韩版 休闲 薄 打底衫 胖 mm 大码女装 中长款 宽松 纯棉 长袖女T恤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1r_dqGXXXXXcWXpXXXXXXXXXX_!!0-item_pic.jpg,2-7,b203,s326
383,MJX 2014 秋季 新款格子衬衫 女   长袖 时尚 休闲 修身 潮 女装 情侣衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1lM7VFVXXXXXJaXXXXXXXXXXX_!!0-item_pic.jpg,2-9,b156,s258
278,2014 夏季新款 韩版 字母 宽松 休闲短袖T恤   韩 范 大码女装 半袖上衣 女 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1K0ZDFHldXXXXXXXX_!!0-item_pic.jpg,2-7,null,s327
77,2014 秋季 新款 外 穿 高腰 打底裤 女 显 瘦 长裤 休闲铅笔裤 小脚裤 大码 夏 薄 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1W4k1FFXXXXXBaXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b37,s61
173,洛薇雅 2014 秋装 新款 韩版毛衣外套   大码 外 搭 长袖 V领针织衫 开衫   女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1dAJ_GXXXXXbvXpXXXXXXXXXX_!!0-item_pic.jpg,2-5,b204,s328
170,2014 夏装 新款 情侣 韩版 体恤 女装 白色 短袖女T恤 大码 半袖 打底衫 t恤 女 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1XgpVGpXXXXbuXpXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s329
345,加厚 加绒 七彩 棉 打底裤 外 穿 2014 新款 秋冬季 大码 女士 保暖 高腰 长 棉裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1qoZ7FFXXXXaDaXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b205,s330
336,恩贝 缇   秋装 假两件 打底 裤裙 女士 大码 高腰 外 穿 长裤 韩版百褶裙 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB18qBLGXXXXXasaXXXXXXXXXXX_!!0-item_pic.jpg,2-3,b206,s331
360,2014 女装 高腰牛仔裤 女式 秋 韩 范 显 瘦 小脚裤 大码 弹力铅笔裤 韩版 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB19J0lGFXXXXXlaXXXXXXXXXXX_!!0-item_pic.jpg,2-4,null,s332
455,春秋季 2014 新款 修身风衣 女   韩版 中长款 长袖 百搭双排扣 风衣 外套   女 ,http://img01.taobaocdn.com/bao/uploaded/i1/T144djFKFXXXXXXXXX_!!0-item_pic.jpg,2-20,b207,s333
15,糖果色 小脚 铅笔裤 韩版休闲裤 高腰 打底裤 外 穿 弹力 大码女装 秋季裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1hu.RGXXXXXbvXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s334
125,2014 秋季 新款 男装 男士保暖衬衫 加绒 加厚长袖衬衣 男 免烫 韩版 修身 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1ygqQGXXXXXbbXFXXXXXXXXXX_!!0-item_pic.jpg,1-9,b183,s295
447,男士商务休闲裤 秋冬 厚 款 长 裤子 中老年 男裤 直筒 宽松 中年 爸爸 装 秋季 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1W8XjGpXXXXaLXFXXXXXXXXXX_!!0-item_pic.jpg,1-2,b9,s335
244,打底裤 女   显 瘦 小脚裤   打底裤 外 穿     女士 韩版 潮 花色   磨毛 打底裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1IX.dFVXXXXb5XVXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s81
301,超值 低胸 U型 工字 纯棉 蕾丝 打底背心   修身 无袖上衣 女士 大码吊带 背心 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1OEqJGXXXXXc2XFXXXXXXXXXX_!!0-item_pic.jpg,2-19,null,s336
409,2014 新款 春秋装 韩版 修身型 立领茄克 潮 男装 男士 青年 薄款 夹克衫 外套 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1fXvPGpXXXXbGXXXXXXXXXXXX_!!0-item_pic.jpg,1-6,b208,s337
112,2014 秋装 新款 韩版 彩色 糖果色铅笔裤 弹力牛仔裤 女 小脚 裤子 大码 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1SNVOGXXXXXa_XVXXXXXXXXXX_!!0-item_pic.jpg,2-4,b5,s8
374,2014 夏 秋 新款 棉麻 显 瘦 小脚 九分裤 韩版 潮 大码 宽松休闲裤 哈伦 裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1JdpoFexhXXXXXXXX_!!0-item_pic.jpg,2-2,null,s338
562,【 万 人 疯抢 】     独家 正品   针织裙   厚实 毛衣裙   商场 品质   针织衫 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1GmtRGXXXXXaNXXXXXXXXXXXX_!!0-item_pic.jpg,2-11,null,s339
282,2014 秋季 新款 韩版打底衫 百搭 小 蝙蝠 袖 中长款 宽松 条纹长袖t恤 女 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1IEA4FVXXXXataXXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s340
276,2014 新款 春秋 仿皮 打底裤 女 薄款 韩版 亚光 皮裤 小脚裤 外 穿 长裤 潮 大码 ,http://img01.taobaocdn.com/bao/uploaded/i3/14084029468670089/T1LKPhFfXaXXXXXXXX_!!0-item_pic.jpg,2-3,b209,s341
373,糖果色 高腰铅笔裤 小脚裤 紧身弹力裤 外 穿 打底裤 春秋款 九分裤 长裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1TlPuFVXXXXXnXXXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s210
260,2014 秋冬新款 韩版 大码 毛呢短裤 女装 加厚 呢子靴裤 显 瘦 热裤 打底 冬季 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1KZxkGFXXXXX3XXXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s342
354,讴 若 缇 2014 秋季 新款 假两件 格子 长袖衬衫 韩版 女装 秋装上衣 学生 衬衣 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1T0BfFVXXXXcKaXXXXXXXXXXX_!!0-item_pic.jpg,2-9,b210,s343
237,红 惑 秋季 新款 绣花上衣 秋装毛衣外套 女 百搭 长袖 外 搭 宽松 薄 针织开衫 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1CjRVFVXXXXXlXXXXXXXXXXXX_!!0-item_pic.jpg,2-5,b211,s344
454,秋冬新款 韩 范 大码半身裙 短裙 女 蓬蓬裙 荷叶边裙 伞裙 高腰针织裙 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1P2X2FCpcXXXXXXXX_!!0-item_pic.jpg,2-8,null,s345
482,韩版 仿牛仔打底裤 外 穿 春秋 夏 九分裤 显 瘦 弹力 紧身小脚裤 薄款 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1uZHWFFXXXXaqapXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s346
398,男装t恤 2014 秋季 新款 男士 长袖   棉 韩版 修身 圆领打底衫   印花 休闲 潮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1Ar8RGXXXXXaLXVXXXXXXXXXX_!!0-item_pic.jpg,1-7,b9,s347
142,2014 秋装 新款 高腰牛仔裤 女士 紧身 显 瘦 小脚裤 韩版 潮 长 裤子 铅笔女裤 ,http://img01.taobaocdn.com/bao/uploaded/i1/14856031025683406/T1AIaUXd4yXXXXXXXX_!!0-item_pic.jpg,2-4,b55,s348
509,春秋打底裤 外 穿 长裤 高腰 紧身裤 新款 大码 弹力 小脚 铅笔裤 女 显 瘦 包邮 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1wNB9GXXXXXaSXpXXXXXXXXXX_!!2-item_pic.png,2-3,null,s349
540,2014 秋装 新款 女装 七 婵 韩版 镂空 短款披肩 薄 外套 针织衫 开衫毛衣 外 搭 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1_VV3FzJgXXXXXXXX_!!0-item_pic.jpg,2-5,b212,s350
17,包邮 2014 春夏 新款 妈妈装   中老年女装 冰丝连衣裙   中年 大码 碎花裙子 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1XFxkGpXXXXXVXXXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s351
3,2014 春秋 海宁 新款 修身皮夹克 绵羊皮 立领 潮 短款 男士皮衣 真皮皮衣 男 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB13WVgGpXXXXbgXVXXXXXXXXXX_!!0-item_pic.jpg,1-1,b213,s352
270,碧丽 蒂斯   秋装 新款牛仔裤 女士 小脚裤 修身 显 瘦 长 裤子 铅笔女裤 韩 范 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1MhzeFVXXXXaxXpXXXXXXXXXX_!!0-item_pic.jpg,2-4,b214,s353
439,韩国 2014 新 黑白 印花打底裤 秋款 外 穿 弹力 显 瘦 九分裤 大码小脚裤 长裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1105zGpXXXXarXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,b169,s276
19,2014 新款 秋款 大码女装 休闲裤 女 长裤 糖果色铅笔裤 显 瘦 小脚裤 女 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1p5FDXEFbXXXXXXXX_!!0-item_pic.jpg,2-2,null,s74
531,sarouya 白 男士衬衫 男 长袖 韩版 修身 纯色衬衣 商务 寸 衫 正装 春秋男装 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1OlWHGpXXXXbnXXXXXXXXXXXX_!!0-item_pic.jpg,1-9,b215,s354
404,秋季 冬装 深色 男士牛仔裤 男 休闲直筒 修身牛仔长裤 男装 潮 裤子 男 大码 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1SHxsFaxhXXXXXXXX_!!0-item_pic.jpg,1-4,b75,s355
370,秋天 裤子 女 韩版 潮 女装 大码 显 瘦 高腰 外 穿 打底裤 女式 紧身 铅笔小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1D8pBFpXXXXbihpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s205
113,包邮 秋装 薄款 莫代尔 大码 宽松 显 瘦 哈伦 裤 长裤 瑜伽裤 休闲裤 运动裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1hFzZFFXXXXbjbFXXXXXXXXXX_!!2-item_pic.png,2-2,null,s356
472,中老年女装 春秋装 中年人 上 衣服 时尚新款 打底衫 大码 妈妈装 长袖T恤 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1UY10GXXXXXajXpXXXXXXXXXX_!!0-item_pic.jpg,2-13,null,s357
535,14 秋款 绵羊皮 真皮皮衣 男   海宁 男士皮衣 立领 修身 短款皮夹克 男 真皮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB14MKMGXXXXXbqXVXXXXXXXXXX_!!0-item_pic.jpg,1-1,b216,s358
135,2014 新 显 瘦 秋款 外 穿 秋冬款 女装 女士 小脚裤 铅笔裤 长裤 高腰 打底 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1pCEtGXXXXXXXXFXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s359
265,夏装 新款 2014 欧洲站 宽松 针织开衫 韩国代购 秋冬 加厚 大码毛衣 外套 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1Ea0LFVXXXXaFXpXXXXXXXXXX_!!0-item_pic.jpg,2-5,null,s360
90,包邮 秋冬 韩版 百搭 小 清新 打底 修身 套头 蕾丝 长袖 娃娃领 白 衬衫 女 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1PPLtFVXXXXXNXFXXXXXXXXXX_!!0-item_pic.jpg,2-9,b217,s361
514,早秋 新款 套装 秋装外套 显 瘦 韩版 两件套   休闲西装 修身长袖连衣裙 女 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1_TTtFVXXXXa7XXXXXXXXXXXX_!!0-item_pic.jpg,2-10,b218,s362
42,专柜品质 _ 秋冬 加厚针织衫 女式 短款 长袖开衫 夏 防晒衣 线衫 外套 大码 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1CkFlFDpiXXXXXXXX_!!0-item_pic.jpg,2-5,null,s363
299,秋冬 女 新款 A 字 伞裙 黑白 千鸟 格子 打底 针织短裙 百褶 高腰 蓬蓬半身裙 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB11CFOGpXXXXXXXVXXXXXXXXXX_!!0-item_pic.jpg,2-8,null,s103
183,原宿 风 2014 秋装 新款 潮 装 韩版 长袖 牛仔 褂 短外套   宽松 休闲牛仔衣   女 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1gST8FVXXXXXEXpXXXXXXXXXX_!!0-item_pic.jpg,2-14,null,s364
379,秋冬新款 女装 半身裙 高腰短裙 秋款 A字裙 韩版蓬蓬裙 伞裙 百褶 裙子 ,http://img01.taobaocdn.com/bao/uploaded/i2/19892030931241936/T11tnxFnNaXXXXXXXX_!!0-item_pic.jpg,2-8,b188,s301
440,2014 秋款 装 韩版 外 穿 女士 棉 打底 九分裤 包臀 假两件 显 瘦 长 裤裙 裤子 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1i4l_GpXXXXc6XVXXXXXXXXXX_!!0-item_pic.jpg,2-3,b219,s365
59,浪莎 短裤 防 走光 安全裤 蕾丝 三分裤 莫代尔 打底 裤子 保险 裤 大码 女 夏 薄 ,http://img01.taobaocdn.com/bao/uploaded/i2/T13ZqwFFdbXXXXXXXX_!!0-item_pic.jpg,2-3,b220,s366
329,男 胜 衣 色 2014 秋装 新款 韩版 男士 潮 长袖衬衣 修身 男 牛仔衬衫 男外套 ,http://img01.taobaocdn.com/bao/uploaded/i2/10499029772358709/T1h6r7FeNaXXXXXXXX_!!0-item_pic.jpg,1-9,b221,s367
140,2014 秋装 新款 韩版 女士 修身打底衫 纯棉长袖T恤 大码 闺 蜜 女装上衣 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB11Fu3FVXXXXXraXXXXXXXXXXX_!!0-item_pic.jpg,2-7,null,s368
415,[ H136 ] 秋冬 麻花 女士   踩脚裤   显 瘦 打底裤   九分裤   厚 连裤袜子   包邮 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1ifQMGXXXXXaAXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,b222,s369
488,2014 秋装 新款牛仔裤 女 加厚 加绒 小脚裤 韩版 潮 长 裤子   显 瘦 女裤 弹力 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1ZDh7FuJjXXXXXXXX_!!0-item_pic.jpg,2-4,b223,s370
391,雅思 诚 2014 秋装 新款 休闲 高腰 女 裤子 小脚裤 铅笔裤 大码女装 弹力长裤 ,http://img01.taobaocdn.com/bao/uploaded/i4/18981030674923219/T1puN9XudiXXXXXXXX_!!0-item_pic.jpg,2-2,b224,s371
10,女装 秋装 新款 2014 大码 上衣   t恤 女 长袖   韩版 修身 圆领 蕾丝打底衫 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1tROmFcteXXXXXXXX_!!0-item_pic.jpg,2-7,null,s372
322,男士 短袖衬衫   白色 正装   商务 休闲 职业 短袖衬衣   韩版 修身 工作 男装 ,http://img01.taobaocdn.com/bao/uploaded/i2/T1iyqpFCVdXXXXXXXX_!!0-item_pic.jpg,1-9,b9,s373
48,男士 长袖t恤 V领 2014 青少年 秋装 新款 休闲上衣 修身 韩版 纯色 T恤衫 潮 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1lTN_GXXXXXaUXXXXXXXXXXXX_!!0-item_pic.jpg,1-7,b9,s374
235,加绒 裤子 女 拉绒 九 分 连 脚 裤 踩脚裤袜 女士 外 穿 打底裤 女 2014 秋冬新款 ,http://img01.taobaocdn.com/bao/uploaded/i2/TB1wcWlGXXXXXXSXpXXXXXXXXXX_!!0-item_pic.jpg,2-3,null,s210
330,2014 秋装 新款 韩版 显 瘦 彩色铅笔裤 女装 夏 大码 弹力 小脚 休闲 长 裤子 潮 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1myAbFv4aXXXXXXXX_!!0-item_pic.jpg,2-2,null,s375
201,男装 秋装 男士 长袖t恤   韩版 修身 男 时尚   纯色 V领 打底衫 大码 潮流 上衣 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB1ZMb6GXXXXXaXXpXXXXXXXXXX_!!0-item_pic.jpg,1-7,b201,s323
501,2014 夏装 新款 翻领T恤 男装 纯棉 印花 男士 v领短袖t恤   男 polo衫 韩版 潮 ,http://img01.taobaocdn.com/bao/uploaded/i4/TB1fUJPFVXXXXaraXXXXXXXXXXX_!!0-item_pic.jpg,1-7,b183,s295
382,韩 范 学生版 女裤 复古 原宿 小脚裤 秋装 新款 大码 浅色 显 瘦 铅笔牛仔裤 女 ,http://img01.taobaocdn.com/bao/uploaded/i1/TB16PHjFVXXXXaoXVXXXXXXXXXX_!!0-item_pic.jpg,2-4,null,s376
426,2014 秋装   新款 女装 韩版 甜美 网纱刺绣 灯笼袖 长袖 打底连衣裙   加大码 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB15V0CGXXXXXasXXXXXXXXXXXX_!!0-item_pic.jpg,2-10,null,s377
207,包邮   2014 新款 女装 春季 高腰 打底裤 休闲裤 长裤 拉链 修身女裤 小脚裤 ,http://img01.taobaocdn.com/bao/uploaded/i3/TB1Uy0nGFXXXXaoXpXXXXXXXXXX_!!0-item_pic.jpg,2-2,null,s378
358,秋冬新款 修身纯棉t恤 韩版 大码女装 上衣 加绒 加厚 蕾丝打底衫 女 长袖 ,http://img01.taobaocdn.com/bao/uploaded/i1/T1816EFXNdXXXXXXXX_!!0-item_pic.jpg,2-7,null,s379
245,背心 女 吊带 新款   糖果色 小 吊带衫 纯棉 韩版 冬 大码内衣 打底 工字背心 ,http://img01.taobaocdn.com/bao/uploaded/i3/T1B4R8FDpXXXXXXXXX_!!0-item_pic.jpg,2-19,null,s81
239,初秋 新品   莫代尔 开衫 薄款 夏季 大码 防晒衣 长袖 中长款 外 搭 空调 衫 ,http://img01.taobaocdn.com/bao/uploaded/i4/T1byKXFu4fXXXXXXXX_!!0-item_pic.jpg,2-5,b225,s380
192,秋装 新款 韩版 简约 圆领 中长款   毛衣 2014 针织开衫 外套 女针织衫   女装 ,http://img01.taobaocdn.com/bao/uploaded/i2/14674027366475137/T1VACyFktdXXXXXXXX_!!0-item_pic.jpg,2-5,b226,s381
